data,abertura,maximo,minimo,fechamento,volume,data fechamento,volume do ativo
1717844400000,69453.39000000,69515.00000000,69318.19000000,69365.93000000,547.11072000,1717847999999,37993271.39289050
1717848000000,69365.94000000,69430.00000000,69265.00000000,69360.22000000,436.61346000,1717851599999,30277322.56077580
1717851600000,69360.22000000,69430.01000000,69168.02000000,69430.00000000,801.65896000,1717855199999,55558527.60445660
1717855200000,69430.01000000,69462.25000000,69309.82000000,69461.69000000,538.86257000,1717858799999,37394560.11850560
1717858800000,69461.68000000,69491.36000000,69421.17000000,69430.01000000,341.43740000,1717862399999,23715341.58003350
1717862400000,69430.01000000,69470.16000000,69292.22000000,69387.15000000,570.23186000,1717865999999,39558400.27464070
1717866000000,69387.16000000,69470.00000000,69336.01000000,69439.99000000,489.14706000,1717869599999,33960300.86402320
1717869600000,69440.00000000,69480.00000000,69427.98000000,69454.89000000,269.32881000,1717873199999,18706067.44363950
1717873200000,69454.88000000,69490.00000000,69427.88000000,69460.01000000,249.35631000,1717876799999,17321773.92687940
1717876800000,69460.00000000,69475.18000000,69313.31000000,69372.73000000,304.03471000,1717880399999,21098511.49966740
1717880400000,69372.74000000,69424.47000000,69327.04000000,69404.91000000,179.28795000,1717883999999,12438246.32692810
1717884000000,69404.90000000,69404.91000000,69290.28000000,69338.15000000,201.17805000,1717887599999,13950301.27305450
1717887600000,69338.15000000,69340.00000000,69292.99000000,69310.46000000,253.72476000,1717891199999,17587329.27465530
1717891200000,69310.46000000,69327.99000000,69225.84000000,69268.70000000,279.12784000,1717894799999,19338703.84832010
1717894800000,69268.70000000,69346.90000000,69230.00000000,69285.00000000,207.30721000,1717898399999,14362579.28414960
1717898400000,69285.01000000,69298.00000000,69139.93000000,69174.93000000,386.92647000,1717901999999,26783333.70091840
1717902000000,69174.92000000,69298.00000000,69130.24000000,69259.38000000,311.25819000,1717905599999,21545812.14789920
1717905600000,69259.38000000,69306.22000000,69244.64000000,69304.44000000,215.20780000,1717909199999,14909318.97868930
1717909200000,69304.44000000,69360.40000000,69234.73000000,69293.47000000,201.54054000,1717912799999,13965806.44406370
1717912800000,69293.48000000,69400.00000000,69276.95000000,69391.01000000,246.31461000,1717916399999,17079231.74766710
1717916400000,69391.02000000,69425.70000000,69273.47000000,69295.64000000,368.47440000,1717919999999,25555081.10352060
1717920000000,69295.64000000,69356.00000000,69283.45000000,69352.15000000,210.63135000,1717923599999,14601549.97160180
1717923600000,69352.15000000,69397.19000000,69341.95000000,69369.98000000,195.92350000,1717927199999,13589024.65525020
1717927200000,69369.99000000,69373.24000000,69333.07000000,69346.49000000,236.87264000,1717930799999,16426387.56695510
1717930800000,69346.50000000,69389.00000000,69333.00000000,69367.69000000,225.66556000,1717934399999,15651519.32870730
1717934400000,69367.68000000,69760.00000000,69351.11000000,69712.95000000,864.72707000,1717937999999,60123067.09940610
1717938000000,69712.96000000,69777.00000000,69250.01000000,69467.03000000,1517.18414000,1717941599999,105425078.20902220
1717941600000,69467.04000000,69559.00000000,69264.01000000,69490.12000000,679.92624000,1717945199999,47214532.26853390
1717945200000,69490.13000000,69590.37000000,69420.42000000,69508.64000000,716.46617000,1717948799999,49809354.81030730
1717948800000,69508.64000000,69636.98000000,69500.00000000,69622.88000000,386.18326000,1717952399999,26867439.07234520
1717952400000,69622.88000000,69698.48000000,69570.00000000,69660.51000000,281.76588000,1717955999999,19619563.59070480
1717956000000,69660.52000000,69848.32000000,69611.26000000,69738.10000000,755.07201000,1717959599999,52656677.43339230
1717959600000,69738.09000000,69857.14000000,69660.03000000,69710.26000000,559.04291000,1717963199999,39011484.04218880
1717963200000,69710.26000000,69730.81000000,69590.33000000,69686.85000000,315.37374000,1717966799999,21968423.01013070
1717966800000,69686.86000000,69821.53000000,69610.00000000,69749.96000000,275.10337000,1717970399999,19179637.22632760
1717970400000,69749.95000000,69787.13000000,69621.20000000,69634.35000000,283.03816000,1717973999999,19723383.46624290
1717974000000,69634.36000000,69684.93000000,69596.01000000,69648.14000000,171.43403000,1717977599999,11937667.06621240
1717977600000,69648.15000000,69655.11000000,69426.00000000,69559.99000000,450.64669000,1717981199999,31330087.11652520
1717981200000,69559.99000000,69686.42000000,69516.00000000,69625.52000000,475.14533000,1717984799999,33081556.32046790
1717984800000,69625.52000000,69801.34000000,69608.40000000,69716.00000000,723.35120000,1717988399999,50441894.65937930
1717988400000,69716.01000000,69767.41000000,69574.80000000,69613.20000000,336.95189000,1717991999999,23480886.37572490
1717992000000,69613.20000000,69677.50000000,69530.95000000,69674.33000000,286.62824000,1717995599999,19952942.60364260
1717995600000,69674.33000000,69674.33000000,69530.00000000,69580.48000000,338.77292000,1717999199999,23572781.58240100
1717999200000,69580.47000000,69618.76000000,69301.00000000,69429.87000000,802.10432000,1718002799999,55753121.99093240
1718002800000,69429.87000000,69500.00000000,69249.99000000,69303.99000000,684.35492000,1718006399999,47476552.72111620
1718006400000,69304.00000000,69494.99000000,69279.35000000,69387.50000000,544.63785000,1718009999999,37815066.79569460
1718010000000,69387.50000000,69474.39000000,69172.29000000,69449.99000000,762.57186000,1718013599999,52880216.50328440
1718013600000,69450.00000000,69470.93000000,69357.38000000,69439.99000000,440.02591000,1718017199999,30543033.94147170
1718017200000,69439.99000000,69550.00000000,69337.02000000,69473.89000000,470.06175000,1718020799999,32644553.77402890
1718020800000,69473.89000000,69520.01000000,69331.55000000,69363.99000000,455.61451000,1718024399999,31632161.28804590
1718024400000,69364.00000000,69512.90000000,69201.59000000,69408.21000000,839.30304000,1718027999999,58222887.37112980
1718028000000,69408.21000000,69662.10000000,69300.01000000,69662.09000000,818.84462000,1718031599999,56923394.48185150
1718031600000,69662.10000000,70195.94000000,69612.26000000,70066.12000000,2090.82351000,1718035199999,146266697.24644060
1718035200000,70066.12000000,70105.82000000,69722.00000000,69972.17000000,1157.81759000,1718038799999,80977482.25079620
1718038800000,69972.18000000,70060.00000000,69761.89000000,70043.00000000,591.25585000,1718042399999,41330724.57598690
1718042400000,70043.01000000,70141.10000000,69737.56000000,69860.01000000,1199.79773000,1718045999999,83943331.89151570
1718046000000,69860.01000000,69860.01000000,69386.81000000,69490.80000000,1347.29029000,1718049599999,93804040.87272340
1718049600000,69490.81000000,69700.51000000,69334.46000000,69632.51000000,1256.69999000,1718053199999,87391846.25956130
1718053200000,69632.51000000,69694.68000000,69530.00000000,69585.48000000,333.26051000,1718056799999,23195420.83667160
1718056800000,69585.49000000,69592.00000000,69424.28000000,69495.99000000,371.95973000,1718060399999,25850727.27865390
1718060400000,69495.99000000,69563.38000000,69400.01000000,69540.00000000,344.74916000,1718063999999,23955141.23107680
1718064000000,69540.00000000,69590.01000000,69400.00000000,69410.85000000,441.01662000,1718067599999,30653819.35604560
1718067600000,69410.86000000,69523.71000000,68500.00000000,68724.01000000,2101.67951000,1718071199999,144903934.76721590
1718071200000,68724.00000000,68922.29000000,67900.00000000,68268.62000000,4237.94052000,1718074799999,289119703.88304040
1718074800000,68268.62000000,68488.00000000,68170.00000000,68464.00000000,1288.03235000,1718078399999,88029087.54270860
1718078400000,68464.00000000,68464.00000000,67617.00000000,68024.04000000,3130.15278000,1718081999999,212799179.40643720
1718082000000,68024.03000000,68056.28000000,67657.03000000,67903.57000000,1529.15940000,1718085599999,103765101.44337820
1718085600000,67903.58000000,67974.49000000,67325.00000000,67692.00000000,1795.62101000,1718089199999,121524618.40824990
1718089200000,67691.99000000,67844.76000000,67526.95000000,67570.18000000,1342.86514000,1718092799999,90936830.24647730
1718092800000,67570.18000000,67641.03000000,67284.38000000,67516.74000000,1502.84818000,1718096399999,101396175.24785760
1718096400000,67516.75000000,67662.49000000,66900.00000000,67084.34000000,2014.92142000,1718099999999,135458786.50191890
1718100000000,67084.33000000,67303.46000000,66732.00000000,66961.99000000,2002.25370000,1718103599999,134287429.96357570
1718103600000,66961.99000000,67123.13000000,66762.58000000,66890.01000000,1762.47556000,1718107199999,117964351.10139700
1718107200000,66890.00000000,67194.31000000,66790.80000000,67019.99000000,1589.99015000,1718110799999,106542674.29627790
1718110800000,67020.00000000,67278.88000000,66568.35000000,66812.00000000,2543.43037000,1718114399999,170324658.51654080
1718114400000,66812.01000000,67103.42000000,66776.81000000,66851.26000000,1417.57274000,1718117999999,94892844.84703280
1718118000000,66851.27000000,67076.00000000,66051.00000000,66244.48000000,3798.63037000,1718121599999,252699602.43130960
1718121600000,66244.48000000,66738.78000000,66161.26000000,66487.47000000,1997.24793000,1718125199999,132896428.29871270
1718125200000,66487.48000000,66805.98000000,66175.00000000,66770.99000000,1527.13797000,1718128799999,101532725.54023270
1718128800000,66771.00000000,67229.93000000,66652.39000000,67117.30000000,1607.24429000,1718132399999,107734982.08120810
1718132400000,67117.31000000,67586.64000000,67070.51000000,67407.01000000,1419.52041000,1718135999999,95565871.25152250
1718136000000,67407.02000000,67500.00000000,67173.92000000,67290.07000000,840.01284000,1718139599999,56553293.22545490
1718139600000,67290.07000000,67396.62000000,67202.26000000,67396.61000000,414.56314000,1718143199999,27900451.73149020
1718143200000,67396.61000000,67572.54000000,67311.42000000,67360.22000000,500.47608000,1718146799999,33748010.58111230
1718146800000,67360.22000000,67588.22000000,67309.91000000,67314.24000000,631.22340000,1718150399999,42568459.79992750
1718150400000,67314.23000000,67436.53000000,67183.47000000,67199.99000000,565.54988000,1718153999999,38056781.91952510
1718154000000,67199.99000000,67240.00000000,66905.00000000,67180.01000000,889.30788000,1718157599999,59622843.82077190
1718157600000,67180.00000000,67596.15000000,67128.08000000,67415.25000000,877.47097000,1718161199999,59150865.03829930
1718161200000,67415.26000000,67496.25000000,67317.77000000,67407.00000000,589.92467000,1718164799999,39771077.38876450
1718164800000,67407.01000000,67624.89000000,67350.01000000,67481.59000000,973.22406000,1718168399999,65711966.92740190
1718168400000,67481.60000000,67505.13000000,67195.97000000,67243.21000000,577.77673000,1718171999999,38911939.05279040
1718172000000,67243.21000000,67382.81000000,67243.20000000,67281.64000000,520.52806000,1718175599999,35041702.63203770
1718175600000,67281.63000000,67500.01000000,67229.78000000,67453.63000000,640.98918000,1718179199999,43176042.05641020
1718179200000,67453.64000000,67532.64000000,67376.10000000,67393.46000000,530.28455000,1718182799999,35767712.69948250
1718182800000,67393.47000000,67804.00000000,67353.02000000,67753.32000000,905.14024000,1718186399999,61145266.75872000
1718186400000,67753.33000000,68059.01000000,67753.32000000,67991.98000000,1156.61360000,1718189999999,78553609.59547150
1718190000000,67991.99000000,68015.40000000,67716.22000000,67778.43000000,766.68201000,1718193599999,52009092.70122900
1718193600000,67778.43000000,69488.00000000,67736.00000000,69339.29000000,5379.40042000,1718197199999,371188456.14006210
1718197200000,69339.29000000,69649.80000000,69084.00000000,69320.00000000,2735.10239000,1718200799999,189756905.90777920
1718200800000,69320.01000000,69980.00000000,69300.01000000,69960.57000000,2435.37218000,1718204399999,169846506.80271750
1718204400000,69960.56000000,69999.00000000,69539.54000000,69734.00000000,1853.76085000,1718207999999,129359658.29431560
1718208000000,69734.00000000,69786.46000000,69289.50000000,69616.00000000,1321.98201000,1718211599999,91930953.80057420
1718211600000,69616.01000000,69862.40000000,69492.00000000,69799.99000000,1193.83082000,1718215199999,83166853.01023410
1718215200000,69800.00000000,69808.47000000,68575.00000000,68828.01000000,4588.76503000,1718218799999,317151128.29502250
1718218800000,68828.00000000,69226.14000000,67250.00000000,67532.92000000,4783.44414000,1718222399999,325874050.61722200
1718222400000,67532.92000000,68312.00000000,67413.51000000,68103.97000000,1909.74876000,1718225999999,129691300.59296610
1718226000000,68103.96000000,68667.44000000,68097.91000000,68536.00000000,963.60660000,1718229599999,65941759.86938020
1718229600000,68536.00000000,68539.99000000,68270.92000000,68345.82000000,591.22825000,1718233199999,40419922.79742150
1718233200000,68345.81000000,68347.00000000,68124.00000000,68263.99000000,425.59028000,1718236799999,29038742.46577300
1718236800000,68263.98000000,68393.63000000,68005.85000000,68330.02000000,653.24483000,1718240399999,44548855.21260520
1718240400000,68330.02000000,68363.35000000,67910.00000000,67979.63000000,644.57501000,1718243999999,43898604.76446950
1718244000000,67979.63000000,68177.00000000,67690.95000000,67734.81000000,1421.54407000,1718247599999,96550984.54403460
1718247600000,67734.80000000,67850.08000000,66969.98000000,67474.94000000,2449.28588000,1718251199999,165060354.87184120
1718251200000,67474.95000000,67729.41000000,67328.00000000,67328.01000000,1050.04279000,1718254799999,70961318.72336700
1718254800000,67328.01000000,67680.00000000,67328.01000000,67604.04000000,641.70770000,1718258399999,43345469.72086850
1718258400000,67604.04000000,67614.55000000,67300.30000000,67518.57000000,618.73732000,1718261999999,41737862.51693270
1718262000000,67518.58000000,67724.81000000,67399.99000000,67724.81000000,653.27078000,1718265599999,44156506.03004830
1718265600000,67724.80000000,67752.06000000,67508.00000000,67565.56000000,609.72584000,1718269199999,41235515.62910780
1718269200000,67565.57000000,67569.67000000,67168.00000000,67419.86000000,1062.57603000,1718272799999,71581798.44902220
1718272800000,67419.86000000,67971.20000000,67230.94000000,67820.40000000,1099.80601000,1718276399999,74335681.27661380
1718276400000,67820.40000000,67961.07000000,67648.49000000,67739.99000000,990.11181000,1718279999999,67156524.90847140
1718280000000,67740.00000000,68449.30000000,67439.43000000,67749.54000000,2656.79802000,1718283599999,180415222.27638120
1718283600000,67749.54000000,68272.00000000,67521.55000000,67589.99000000,1896.88356000,1718287199999,128845458.66933080
1718287200000,67590.00000000,67739.28000000,67150.00000000,67365.62000000,2241.27680000,1718290799999,151234489.57706330
1718290800000,67365.62000000,67537.87000000,66368.76000000,66470.01000000,3376.95479000,1718294399999,225681204.83644430
1718294400000,66470.01000000,67019.42000000,66251.78000000,66976.00000000,2330.72822000,1718297999999,155333953.15404850
1718298000000,66976.01000000,67080.13000000,66639.47000000,66920.00000000,1129.90298000,1718301599999,75553696.05415750
1718301600000,66919.99000000,66976.87000000,66693.43000000,66862.99000000,808.59044000,1718305199999,54062111.62926930
1718305200000,66862.99000000,66884.00000000,66588.83000000,66604.01000000,822.61164000,1718308799999,54896771.20900210
1718308800000,66604.01000000,66810.48000000,66530.84000000,66712.98000000,599.29078000,1718312399999,39948690.70461440
1718312400000,66712.97000000,66969.99000000,66680.14000000,66969.99000000,532.99338000,1718315999999,35604876.06759680
1718316000000,66969.99000000,66980.00000000,66840.07000000,66896.00000000,416.84137000,1718319599999,27896012.05981590
1718319600000,66895.99000000,66909.26000000,66681.40000000,66773.01000000,372.05566000,1718323199999,24855998.03218540
1718323200000,66773.01000000,66897.96000000,66604.60000000,66727.73000000,762.28668000,1718326799999,50887322.65369260
1718326800000,66727.73000000,66833.10000000,66480.00000000,66806.17000000,665.04544000,1718330399999,44325393.33952010
1718330400000,66806.17000000,67027.32000000,66713.50000000,66952.00000000,732.09671000,1718333999999,48939272.78561330
1718334000000,66952.01000000,66982.98000000,66676.28000000,66744.00000000,545.50916000,1718337599999,36432631.27745190
1718337600000,66744.00000000,66833.33000000,66717.00000000,66717.39000000,359.54742000,1718341199999,24008174.23303890
1718341200000,66717.38000000,67221.32000000,66707.76000000,67052.49000000,894.30830000,1718344799999,59901140.17505620
1718344800000,67052.50000000,67124.29000000,66876.00000000,66962.41000000,731.33334000,1718348399999,48993081.53403630
1718348400000,66962.40000000,67110.10000000,66885.68000000,66904.98000000,957.85519000,1718351999999,64173614.32834500
1718352000000,66904.98000000,67256.32000000,66863.46000000,67152.04000000,1185.19372000,1718355599999,79530642.71576800
1718355600000,67152.04000000,67152.04000000,66899.39000000,66920.01000000,824.75726000,1718359199999,55272409.30926090
1718359200000,66920.01000000,67015.92000000,66836.54000000,66873.14000000,620.47859000,1718362799999,41520630.69513810
1718362800000,66873.15000000,67101.00000000,66746.40000000,67036.00000000,753.50403000,1718366399999,50453770.27243000
1718366400000,67035.99000000,67288.00000000,66960.58000000,67083.30000000,927.69147000,1718369999999,62261767.09702650
1718370000000,67083.31000000,67370.24000000,66950.00000000,67070.50000000,1248.80917000,1718373599999,83852758.43201160
1718373600000,67070.49000000,67115.25000000,66561.30000000,66982.98000000,1941.14189000,1718377199999,129743769.40963610
1718377200000,66982.98000000,67059.46000000,66344.67000000,66392.00000000,1612.81579000,1718380799999,107523199.11809280
1718380800000,66392.00000000,66520.00000000,65200.87000000,65293.40000000,5528.72338000,1718384399999,363327193.06120890
1718384400000,65293.39000000,65753.23000000,65078.31000000,65416.01000000,1609.37202000,1718387999999,105256960.32836100
1718388000000,65416.01000000,65537.31000000,65078.00000000,65524.86000000,1647.78965000,1718391599999,107611786.00940490
1718391600000,65524.85000000,65684.00000000,65299.99000000,65520.02000000,897.89248000,1718395199999,58803066.95716590
1718395200000,65520.02000000,65970.23000000,65480.00000000,65766.41000000,901.37516000,1718398799999,59247916.30961000
1718398800000,65766.41000000,66627.52000000,65725.77000000,66196.01000000,1843.14999000,1718402399999,122005735.95409100
1718402400000,66196.01000000,66252.00000000,65882.35000000,66014.01000000,869.02998000,1718405999999,57380758.20608420
1718406000000,66014.01000000,66081.39000000,65916.00000000,66043.99000000,348.48115000,1718409599999,22998560.22624070
1718409600000,66043.99000000,66287.76000000,65967.50000000,66185.62000000,835.37883000,1718413199999,55227771.01565240
1718413200000,66185.62000000,66290.00000000,66064.88000000,66076.01000000,380.82540000,1718416799999,25198167.33260230
1718416800000,66076.00000000,66253.29000000,66050.32000000,66215.35000000,310.18359000,1718420399999,20524510.16632780
1718420400000,66215.34000000,66273.88000000,66192.00000000,66267.87000000,481.86121000,1718423999999,31917592.05385830
1718424000000,66267.87000000,66380.58000000,66210.00000000,66246.85000000,509.33409000,1718427599999,33763248.33950460
1718427600000,66246.84000000,66389.10000000,66215.29000000,66231.82000000,459.71934000,1718431199999,30477202.53460260
1718431200000,66231.81000000,66416.66000000,66127.00000000,66168.57000000,848.80651000,1718434799999,56234055.26028690
1718434800000,66168.57000000,66200.00000000,66065.80000000,66076.99000000,1073.61193000,1718438399999,70989867.00586610
1718438400000,66076.99000000,66221.31000000,66076.98000000,66221.31000000,285.96083000,1718441999999,18921889.75662300
1718442000000,66221.31000000,66280.80000000,66086.51000000,66227.00000000,339.29279000,1718445599999,22461102.44663890
1718445600000,66227.00000000,66306.31000000,66195.91000000,66300.01000000,361.43381000,1718449199999,23944212.71600620
1718449200000,66300.01000000,66348.00000000,66264.01000000,66319.95000000,507.09036000,1718452799999,33629913.84633370
1718452800000,66319.94000000,66360.00000000,66222.70000000,66348.01000000,342.37283000,1718456399999,22699519.14521040
1718456400000,66348.01000000,66354.82000000,66240.11000000,66313.47000000,340.40198000,1718459999999,22565779.85963530
1718460000000,66313.47000000,66313.47000000,66153.84000000,66220.52000000,564.32062000,1718463599999,37366831.54341270
1718463600000,66220.51000000,66478.48000000,66210.83000000,66316.02000000,853.45194000,1718467199999,56616042.93393340
1718467200000,66316.02000000,66360.00000000,66179.99000000,66184.00000000,410.46563000,1718470799999,27199820.28739700
1718470800000,66184.00000000,66304.94000000,66133.92000000,66250.01000000,426.78890000,1718474399999,28269079.11471010
1718474400000,66250.00000000,66250.00000000,66139.50000000,66145.19000000,344.05073000,1718477999999,22764647.03812290
1718478000000,66145.19000000,66208.00000000,66071.47000000,66154.70000000,250.34183000,1718481599999,16558486.19184890
1718481600000,66154.70000000,66170.99000000,65857.10000000,66048.02000000,711.44070000,1718485199999,46967200.76425510
1718485200000,66048.02000000,66149.00000000,66042.85000000,66126.89000000,245.18396000,1718488799999,16209161.98485630
1718488800000,66126.89000000,66200.00000000,66045.08000000,66200.00000000,350.99333000,1718492399999,23196713.56125680
1718492400000,66199.99000000,66287.76000000,66199.99000000,66228.25000000,218.49128000,1718495999999,14473073.12939550
1718496000000,66228.25000000,66269.74000000,66161.95000000,66161.96000000,223.59845000,1718499599999,14806136.06670060
1718499600000,66161.96000000,66218.48000000,66102.03000000,66175.68000000,256.25855000,1718503199999,16953867.06585630
1718503200000,66175.68000000,66182.26000000,66114.27000000,66142.86000000,149.85752000,1718506799999,9913204.12737760
1718506800000,66142.86000000,66164.30000000,66076.55000000,66146.00000000,160.87464000,1718510399999,10638334.43927640
1718510400000,66145.99000000,66207.72000000,66034.50000000,66166.02000000,203.12394000,1718513999999,13432747.38659800
1718514000000,66166.02000000,66264.00000000,66166.01000000,66264.00000000,292.77588000,1718517599999,19387266.74974860
1718517600000,66264.00000000,66360.18000000,66178.77000000,66312.01000000,420.12202000,1718521199999,27835401.01495680
1718521200000,66312.01000000,66357.97000000,66252.00000000,66266.30000000,263.94537000,1718524799999,17499721.80667170
1718524800000,66266.30000000,66340.00000000,66241.64000000,66272.51000000,215.38158000,1718528399999,14277470.23915850
1718528400000,66272.51000000,66428.45000000,66172.50000000,66409.97000000,880.00508000,1718531999999,58347381.80649640
1718532000000,66409.97000000,66770.00000000,66372.47000000,66716.31000000,846.02903000,1718535599999,56307153.26388820
1718535600000,66716.31000000,66742.39000000,66435.15000000,66492.83000000,454.36316000,1718539199999,30255381.72879130
1718539200000,66492.83000000,66642.20000000,66480.00000000,66597.47000000,315.80420000,1718542799999,21017534.40353610
1718542800000,66597.48000000,66762.50000000,66560.00000000,66762.49000000,556.85752000,1718546399999,37115924.28995430
1718546400000,66762.49000000,66793.72000000,66504.00000000,66519.02000000,655.22459000,1718549999999,43671549.78912430
1718550000000,66519.01000000,66723.00000000,66512.06000000,66712.80000000,326.44028000,1718553599999,21749051.13231810
1718553600000,66712.80000000,66744.71000000,66557.20000000,66592.19000000,353.20377000,1718557199999,23532368.01844640
1718557200000,66592.19000000,66669.99000000,66522.00000000,66578.02000000,372.34466000,1718560799999,24791359.12456280
1718560800000,66578.02000000,66669.95000000,66573.51000000,66590.01000000,237.38299000,1718564399999,15812238.69814850
1718564400000,66590.01000000,66647.69000000,66522.00000000,66562.52000000,177.53389000,1718567999999,11819968.64597260
1718568000000,66562.52000000,66620.01000000,66461.25000000,66517.55000000,309.00194000,1718571599999,20564584.85821690
1718571600000,66517.54000000,66541.53000000,66460.00000000,66525.00000000,189.30242000,1718575199999,12590208.81901850
1718575200000,66525.01000000,66998.70000000,66525.00000000,66755.99000000,1146.76764000,1718578799999,76563992.62757530
1718578800000,66755.99000000,66826.13000000,66631.40000000,66676.87000000,386.32311000,1718582399999,25770826.51146330
1718582400000,66676.86000000,66913.69000000,66549.37000000,66583.96000000,735.55873000,1718585999999,49041283.45403060
1718586000000,66583.96000000,66610.00000000,66234.26000000,66472.26000000,961.96966000,1718589599999,63891560.19867950
1718589600000,66472.25000000,66480.00000000,66213.71000000,66344.02000000,1076.67846000,1718593199999,71435209.68192020
1718593200000,66344.01000000,66431.36000000,66155.00000000,66222.00000000,533.17482000,1718596799999,35352471.81751120
1718596800000,66222.00000000,66447.88000000,66170.77000000,66447.88000000,497.32084000,1718600399999,32975506.96593140
1718600400000,66447.88000000,66567.68000000,66295.00000000,66351.62000000,476.40709000,1718603999999,31653105.00445540
1718604000000,66351.62000000,66398.00000000,66080.00000000,66132.40000000,837.29384000,1718607599999,55444378.94637310
1718607600000,66132.40000000,66376.00000000,65939.67000000,66172.00000000,1032.03165000,1718611199999,68264422.60230700
1718611200000,66172.00000000,66317.64000000,65984.01000000,66194.51000000,730.25457000,1718614799999,48314453.88255370
1718614800000,66194.50000000,66250.01000000,65645.34000000,65722.08000000,1260.94761000,1718618399999,83181521.31287000
1718618400000,65722.07000000,65960.01000000,65556.00000000,65890.00000000,1393.98219000,1718621999999,91652137.34796030
1718622000000,65890.01000000,66051.50000000,65796.01000000,65817.20000000,710.24566000,1718625599999,46816837.85820020
1718625600000,65817.20000000,65827.90000000,65500.00000000,65625.01000000,866.70938000,1718629199999,56925446.33734710
1718629200000,65625.49000000,65807.05000000,65189.00000000,65200.01000000,1747.87782000,1718632799999,114441685.94629110
1718632800000,65200.00000000,65790.00000000,65130.00000000,65472.98000000,1382.34399000,1718636399999,90518465.04881990
1718636400000,65472.98000000,65788.73000000,65239.97000000,65368.00000000,1356.80458000,1718639999999,88851468.57426710
1718640000000,65368.00000000,66056.65000000,65138.00000000,65898.00000000,2064.83382000,1718643599999,135472798.16486920
1718643600000,65898.01000000,66607.28000000,65898.00000000,66607.28000000,1936.55029000,1718647199999,128359646.74370590
1718647200000,66607.27000000,67298.81000000,66550.03000000,67101.48000000,3203.57956000,1718650799999,214460085.54514590
1718650800000,67101.48000000,67114.00000000,66562.68000000,66691.99000000,1075.11928000,1718654399999,71833673.98931670
1718654400000,66691.99000000,66764.70000000,66164.01000000,66397.94000000,1425.44933000,1718657999999,94719712.62333880
1718658000000,66397.94000000,66717.90000000,66306.46000000,66572.00000000,617.52734000,1718661599999,41090247.39483910
1718661600000,66572.00000000,66702.99000000,66482.00000000,66656.00000000,436.26182000,1718665199999,29054763.81528430
1718665200000,66656.01000000,66714.81000000,66392.79000000,66504.33000000,1027.24618000,1718668799999,68310343.50054780
1718668800000,66504.33000000,66588.23000000,65485.71000000,65749.99000000,1865.04054000,1718672399999,123058250.89883220
1718672400000,65749.98000000,65966.11000000,64600.00000000,65133.99000000,4761.20322000,1718675999999,310200559.19223410
1718676000000,65133.99000000,65653.68000000,64569.00000000,65467.43000000,3252.76030000,1718679599999,211816732.86773250
1718679600000,65467.42000000,65575.16000000,65268.00000000,65500.00000000,1162.36152000,1718683199999,76052978.06927720
1718683200000,65500.00000000,65769.25000000,65344.24000000,65574.21000000,1102.05127000,1718686799999,72305303.52804320
1718686800000,65574.21000000,65845.47000000,65555.00000000,65596.01000000,1048.15462000,1718690399999,68863242.65121970
1718690400000,65596.01000000,65732.16000000,65389.44000000,65500.00000000,1274.92399000,1718693999999,83615622.83747150
1718694000000,65499.99000000,65800.00000000,65489.56000000,65672.51000000,915.19877000,1718697599999,60076746.93028810
1718697600000,65672.51000000,65750.01000000,65588.00000000,65727.53000000,529.04939000,1718701199999,34749281.62512630
1718701200000,65727.54000000,65727.54000000,65439.97000000,65469.92000000,727.65859000,1718704799999,47738376.32131860
1718704800000,65469.92000000,65612.84000000,65344.99000000,65435.52000000,904.28749000,1718708399999,59183319.77707260
1718708400000,65435.51000000,65487.83000000,65100.00000000,65366.00000000,1571.16015000,1718711999999,102580728.25579380
1718712000000,65366.00000000,65433.97000000,65001.00000000,65231.95000000,1933.01425000,1718715599999,125958431.67641610
1718715600000,65231.95000000,65268.00000000,64638.06000000,64844.00000000,3060.79121000,1718719199999,198633008.68382210
1718719200000,64844.01000000,65406.00000000,64359.92000000,64633.99000000,3780.76900000,1718722799999,245192900.79576510
1718722800000,64634.00000000,64929.95000000,64261.12000000,64706.00000000,2620.93731000,1718726399999,169284457.18155550
1718726400000,64705.99000000,64868.98000000,64336.00000000,64700.99000000,2052.90247000,1718729999999,132497527.55907920
1718730000000,64700.99000000,64904.91000000,64400.00000000,64610.00000000,1492.33413000,1718733599999,96538585.78735370
1718733600000,64609.99000000,64867.88000000,64321.00000000,64678.01000000,1240.60852000,1718737199999,80201058.03394090
1718737200000,64678.00000000,64738.83000000,64060.00000000,64412.19000000,2189.08648000,1718740799999,140883563.40928560
1718740800000,64412.18000000,65048.21000000,64178.10000000,64936.51000000,2194.40345000,1718744399999,141719885.71745700
1718744400000,64936.50000000,65305.00000000,64797.48000000,65220.02000000,1082.28714000,1718747999999,70425341.54613530
1718748000000,65220.02000000,65300.00000000,65052.44000000,65279.99000000,777.47664000,1718751599999,50687685.92161950
1718751600000,65279.99000000,65279.99000000,65056.29000000,65175.32000000,811.64199000,1718755199999,52878216.76425030
1718755200000,65175.32000000,65225.89000000,64855.96000000,65142.54000000,1039.92050000,1718758799999,67621811.79139560
1718758800000,65142.53000000,65500.00000000,64810.62000000,65035.59000000,2158.94373000,1718762399999,140784640.48201500
1718762400000,65035.59000000,65489.43000000,65012.00000000,65327.94000000,984.48214000,1718765999999,64269409.15763430
